sample_id,task_id,ground_truth,base_nll,single0_nll,single1_nll,pair_l2_nll,pair_direct_sum_nll,rank16_nll,base_prediction,single0_prediction,single1_prediction,pair_l2_prediction,pair_direct_sum_prediction,rank16_prediction,base_correct,single0_correct,single1_correct,pair_l2_correct,pair_direct_sum_correct,rank16_correct,best_single_selection,best_single_nll,best_single_correct,pair_best_selection,pair_best_nll,pair_best_correct,synergy,pair_minus_rank16_nll,pair_exclusive_nll,oracle_a_selection,oracle_a_nll,oracle_a_correct,oracle_b_selection,oracle_b_nll,oracle_b_correct
UCIT/ImageNet-R:2174,UCIT/ImageNet-R,Skunk,1.4494258165359497,0.007481476292014122,1.783835768699646,0.017684195190668106,0.005382274743169546,0.00391566613689065,Flower,Skunk,Flower,Skunk,Skunk,Skunk,False,True,False,True,True,True,single0,0.007481476292014122,True,pair_direct_sum,0.005382274743169546,True,0.002099201548844576,0.0014666086062788963,False,pair_direct_sum,0.005382274743169546,True,rank16,0.00391566613689065,True
UCIT/ImageNet-R:2175,UCIT/ImageNet-R,Lorikeet,2.904697895050049,0.011931882239878178,3.2720894813537598,0.02082897163927555,0.004002741537988186,0.019143246114253998,Painting,Lorikeet,Painting,Lorikeet,Lorikeet,Lorikeet,False,True,False,True,True,True,single0,0.011931882239878178,True,pair_direct_sum,0.004002741537988186,True,0.007929140701889992,-0.015140504576265812,True,pair_direct_sum,0.004002741537988186,True,pair_direct_sum,0.004002741537988186,True
UCIT/ImageNet-R:2176,UCIT/ImageNet-R,Meerkat,2.3190295696258545,0.00020485567802097648,2.588921070098877,0.00029686553170904517,0.00015003937005531043,5.7514040236128494e-05,Log,Meerkat,Log,Meerkat,Meerkat,Meerkat,False,True,False,True,True,True,single0,0.00020485567802097648,True,pair_direct_sum,0.00015003937005531043,True,5.4816307965666056e-05,9.252532981918193e-05,False,pair_direct_sum,0.00015003937005531043,True,rank16,5.7514040236128494e-05,True
UCIT/ImageNet-R:2177,UCIT/ImageNet-R,Bee,0.6748135089874268,0.020952316001057625,0.42968443036079407,0.009009520523250103,0.010794524103403091,0.05486573651432991,Wall,Bee,Bee,Bee,Bee,Bee,False,True,True,True,True,True,single0,0.020952316001057625,True,pair_l2,0.009009520523250103,True,0.011942795477807522,-0.04585621599107981,True,pair_l2,0.009009520523250103,True,pair_l2,0.009009520523250103,True
UCIT/ImageNet-R:2178,UCIT/ImageNet-R,Hen,2.462507963180542,0.001366127049550414,2.7227280139923096,0.003002839395776391,0.0006070710369385779,0.0011891041649505496,Chicken,Hen,Chicken,Hen,Hen,Hen,False,True,False,True,True,True,single0,0.001366127049550414,True,pair_direct_sum,0.0006070710369385779,True,0.0007590560126118362,-0.0005820331280119717,True,pair_direct_sum,0.0006070710369385779,True,pair_direct_sum,0.0006070710369385779,True
UCIT/ImageNet-R:2179,UCIT/ImageNet-R,Harp,1.7592109441757202,0.0023901944514364004,1.6620336771011353,0.0030955972615629435,0.0012560236500576138,0.001446396578103304,Stained glass,Harp,Stained glass,Harp,Harp,Harp,False,True,False,True,True,True,single0,0.0023901944514364004,True,pair_direct_sum,0.0012560236500576138,True,0.0011341708013787866,-0.00019037292804569006,True,pair_direct_sum,0.0012560236500576138,True,pair_direct_sum,0.0012560236500576138,True
UCIT/ImageNet-R:2180,UCIT/ImageNet-R,Sax,4.238381385803223,0.3904311954975128,4.746159553527832,0.6910672783851624,0.5792285203933716,0.04770165681838989,Cactus,Trombone,Cactus,Trombone,Trombone,Sax,False,False,False,False,False,True,single0,0.3904311954975128,False,pair_direct_sum,0.5792285203933716,False,-0.18879732489585876,0.5315268635749817,False,single0,0.3904311954975128,False,rank16,0.04770165681838989,True
UCIT/ImageNet-R:2181,UCIT/ImageNet-R,Bow tie,1.3008745908737183,0.0004855591105297208,1.4654489755630493,0.004606718197464943,0.00020890087762381881,0.00043002134771086276,Bow,Bow tie,Bow,Bow tie,Bow tie,Bow tie,False,True,False,True,True,True,single0,0.0004855591105297208,True,pair_direct_sum,0.00020890087762381881,True,0.00027665823290590197,-0.00022112047008704394,True,pair_direct_sum,0.00020890087762381881,True,pair_direct_sum,0.00020890087762381881,True
UCIT/ImageNet-R:2182,UCIT/ImageNet-R,Koala,0.4585733711719513,0.0006432837108150125,0.41983628273010254,0.0006963415653444827,0.0002934141375590116,0.0004317525599617511,Kangaroo,Koala,Koala,Koala,Koala,Koala,False,True,True,True,True,True,single0,0.0006432837108150125,True,pair_direct_sum,0.0002934141375590116,True,0.0003498695732560009,-0.00013833842240273952,True,pair_direct_sum,0.0002934141375590116,True,pair_direct_sum,0.0002934141375590116,True
UCIT/ImageNet-R:2183,UCIT/ImageNet-R,Hog,4.883632659912109,0.0005571498768404126,5.29028844833374,0.016543108969926834,0.0003533960843924433,0.0034279280807822943,Pig,Hog,Pig,Hog,Hog,Hog,False,True,False,True,True,True,single0,0.0005571498768404126,True,pair_direct_sum,0.0003533960843924433,True,0.00020375379244796932,-0.003074531996389851,True,pair_direct_sum,0.0003533960843924433,True,pair_direct_sum,0.0003533960843924433,True
UCIT/ImageNet-R:2184,UCIT/ImageNet-R,Mushroom,0.020327294245362282,0.00011087515304097906,0.0056690345518291,6.499286246253178e-05,2.6314657588955015e-05,9.091229003388435e-05,Mushroom,Mushroom,Mushroom,Mushroom,Mushroom,Mushroom,True,True,True,True,True,True,single0,0.00011087515304097906,True,pair_direct_sum,2.6314657588955015e-05,True,8.456049545202404e-05,-6.459763244492933e-05,True,pair_direct_sum,2.6314657588955015e-05,True,pair_direct_sum,2.6314657588955015e-05,True
UCIT/ImageNet-R:2185,UCIT/ImageNet-R,Weimaraner,2.35871958732605,0.027689129114151,2.63867449760437,0.0805974155664444,0.02030341699719429,0.014486867003142834,Painting,Weimaraner,Painting,Weimaraner,Weimaraner,Weimaraner,False,True,False,True,True,True,single0,0.027689129114151,True,pair_direct_sum,0.02030341699719429,True,0.007385712116956711,0.0058165499940514565,False,pair_direct_sum,0.02030341699719429,True,rank16,0.014486867003142834,True
UCIT/ImageNet-R:2186,UCIT/ImageNet-R,Banana,0.08989617973566055,7.016877498244867e-05,0.0316200889647007,2.2848025764687918e-05,1.7205516996909864e-05,1.1205523151147645e-05,Banana,Banana,Banana,Banana,Banana,Banana,True,True,True,True,True,True,single0,7.016877498244867e-05,True,pair_direct_sum,1.7205516996909864e-05,True,5.29632579855388e-05,5.999993845762219e-06,False,pair_direct_sum,1.7205516996909864e-05,True,rank16,1.1205523151147645e-05,True
UCIT/ImageNet-R:2187,UCIT/ImageNet-R,Pug,1.923322319984436,0.06506582349538803,2.1047627925872803,0.030168993398547173,0.030301101505756378,0.028553957119584084,Dog,Pug,Dog,Pug,Pug,Pug,False,True,False,True,True,True,single0,0.06506582349538803,True,pair_l2,0.030168993398547173,True,0.03489683009684086,0.001615036278963089,False,pair_l2,0.030168993398547173,True,rank16,0.028553957119584084,True
UCIT/ImageNet-R:2188,UCIT/ImageNet-R,Anemone fish,1.866910696029663,0.0008717406308278441,2.520007371902466,0.0013657084200531244,0.0004983764374628663,0.002192834857851267,Fish,Anemone fish,Fish,Anemone fish,Anemone fish,Anemone fish,False,True,False,True,True,True,single0,0.0008717406308278441,True,pair_direct_sum,0.0004983764374628663,True,0.00037336419336497784,-0.0016944584203884006,True,pair_direct_sum,0.0004983764374628663,True,pair_direct_sum,0.0004983764374628663,True
UCIT/ImageNet-R:2189,UCIT/ImageNet-R,Toucan,0.9465665221214294,0.00010855909204110503,1.2485783100128174,0.0001441335043637082,7.062369695631787e-05,0.00016802549362182617,Bird,Toucan,Bird,Toucan,Toucan,Toucan,False,True,False,True,True,True,single0,0.00010855909204110503,True,pair_direct_sum,7.062369695631787e-05,True,3.793539508478716e-05,-9.74017966655083e-05,True,pair_direct_sum,7.062369695631787e-05,True,pair_direct_sum,7.062369695631787e-05,True
UCIT/ImageNet-R:2190,UCIT/ImageNet-R,Grey whale,3.1257452964782715,0.03430454805493355,3.4494237899780273,0.1071566641330719,0.025999130681157112,0.033735163509845734,Drawing,Grey whale,Drawing,Grey whale,Grey whale,Grey whale,False,True,False,True,True,True,single0,0.03430454805493355,True,pair_direct_sum,0.025999130681157112,True,0.008305417373776436,-0.0077360328286886215,True,pair_direct_sum,0.025999130681157112,True,pair_direct_sum,0.025999130681157112,True
UCIT/ImageNet-R:2191,UCIT/ImageNet-R,Boston bull,3.071042537689209,0.002764158183708787,3.6579749584198,0.008324350230395794,0.002972379559651017,0.005423765629529953,Dog,Boston bull,Dog,Boston bull,Boston bull,Boston bull,False,True,False,True,True,True,single0,0.002764158183708787,True,pair_direct_sum,0.002972379559651017,True,-0.00020822137594223022,-0.002451386069878936,False,single0,0.002764158183708787,True,pair_direct_sum,0.002972379559651017,True
UCIT/ImageNet-R:2192,UCIT/ImageNet-R,Zebra,0.53599613904953,0.0009624404483474791,0.48952749371528625,0.00039242987986654043,0.0003138321335427463,0.0002658162557054311,Sticker,Zebra,Sticker,Zebra,Zebra,Zebra,False,True,False,True,True,True,single0,0.0009624404483474791,True,pair_direct_sum,0.0003138321335427463,True,0.0006486083148047328,4.80158778373152e-05,False,pair_direct_sum,0.0003138321335427463,True,rank16,0.0002658162557054311,True
UCIT/ImageNet-R:2193,UCIT/ImageNet-R,Ladybug,1.8861141204833984,0.0005257207085378468,2.013892889022827,0.00023197913833428174,0.0001994423073483631,0.0004404910432640463,Sewing,Ladybug,Sewing,Ladybug,Ladybug,Ladybug,False,True,False,True,True,True,single0,0.0005257207085378468,True,pair_direct_sum,0.0001994423073483631,True,0.0003262784011894837,-0.0002410487359156832,True,pair_direct_sum,0.0001994423073483631,True,pair_direct_sum,0.0001994423073483631,True
UCIT/ImageNet-R:2194,UCIT/ImageNet-R,Tiger,0.7339624762535095,0.0007486445247195661,1.0626641511917114,0.0002848670701496303,0.00024746396229602396,0.00023259907902684063,Tattoo,Tiger,Tattoo,Tiger,Tiger,Tiger,False,True,False,True,True,True,single0,0.0007486445247195661,True,pair_direct_sum,0.00024746396229602396,True,0.0005011805624235421,1.4864883269183338e-05,False,pair_direct_sum,0.00024746396229602396,True,rank16,0.00023259907902684063,True
UCIT/ImageNet-R:2195,UCIT/ImageNet-R,Candle,0.09229641407728195,0.00026534314383752644,0.03370838239789009,0.00031731592025607824,0.00010878196189878508,8.021869143703952e-05,Candle,Candle,Candle,Candle,Candle,Candle,True,True,True,True,True,True,single0,0.00026534314383752644,True,pair_direct_sum,0.00010878196189878508,True,0.00015656118193874136,2.856327046174556e-05,False,pair_direct_sum,0.00010878196189878508,True,rank16,8.021869143703952e-05,True
UCIT/ImageNet-R:2196,UCIT/ImageNet-R,Gorilla,1.8580727577209473,0.028683604672551155,2.409834623336792,0.012196042574942112,0.0182938389480114,0.0029373718425631523,Drawing,Gorilla,Drawing,Gorilla,Gorilla,Gorilla,False,True,False,True,True,True,single0,0.028683604672551155,True,pair_l2,0.012196042574942112,True,0.016487562097609043,0.00925867073237896,False,pair_l2,0.012196042574942112,True,rank16,0.0029373718425631523,True
UCIT/ImageNet-R:2197,UCIT/ImageNet-R,Ant,2.3216934204101562,0.00215349905192852,2.3779890537261963,0.001539732445962727,0.0005132917431183159,0.0023534283973276615,Foot,Ant,Foot,Ant,Ant,Ant,False,True,False,True,True,True,single0,0.00215349905192852,True,pair_direct_sum,0.0005132917431183159,True,0.0016402073088102043,-0.0018401366542093456,True,pair_direct_sum,0.0005132917431183159,True,pair_direct_sum,0.0005132917431183159,True
UCIT/ImageNet-R:2198,UCIT/ImageNet-R,Pug,1.0846017599105835,0.0032191637437790632,1.020325779914856,0.0014520179247483611,0.0015494786202907562,0.001628321479074657,Drawing,Pug,Drawing,Pug,Pug,Pug,False,True,False,True,True,True,single0,0.0032191637437790632,True,pair_l2,0.0014520179247483611,True,0.0017671458190307021,-0.00017630355432629585,True,pair_l2,0.0014520179247483611,True,pair_l2,0.0014520179247483611,True
UCIT/ImageNet-R:2199,UCIT/ImageNet-R,Space shuttle,1.506417989730835,0.718586802482605,1.5038081407546997,0.5986810922622681,0.8378304243087769,0.4021119177341461,Lego,Joystick,Lego,Joystick,Joystick,Joystick,False,False,False,False,False,False,single0,0.718586802482605,False,pair_l2,0.5986810922622681,False,0.11990571022033691,0.19656917452812195,False,pair_l2,0.5986810922622681,False,rank16,0.4021119177341461,False
UCIT/ImageNet-R:2200,UCIT/ImageNet-R,Broccoli,0.5194320678710938,0.0018383589340373874,0.374483585357666,0.0008723013452254236,0.0009422602597624063,0.0033763041719794273,Toy,Broccoli,Broccoli,Broccoli,Broccoli,Broccoli,False,True,True,True,True,True,single0,0.0018383589340373874,True,pair_l2,0.0008723013452254236,True,0.0009660575888119638,-0.0025040028267540038,True,pair_l2,0.0008723013452254236,True,pair_l2,0.0008723013452254236,True
UCIT/ImageNet-R:2201,UCIT/ImageNet-R,Castle,0.2889140844345093,0.00023222660820465535,0.26777011156082153,0.0001694284874247387,4.076797267771326e-05,0.00014362680667545646,Castle,Castle,Castle,Castle,Castle,Castle,True,True,True,True,True,True,single0,0.00023222660820465535,True,pair_direct_sum,4.076797267771326e-05,True,0.0001914586355269421,-0.0001028588339977432,True,pair_direct_sum,4.076797267771326e-05,True,pair_direct_sum,4.076797267771326e-05,True
UCIT/ImageNet-R:2202,UCIT/ImageNet-R,Anemone fish,2.776952028274536,0.02300991676747799,3.655714511871338,0.017187250778079033,0.009482285007834435,0.03922398015856743,Fish,Anemone fish,Fish,Anemone fish,Anemone fish,Anemone fish,False,True,False,True,True,True,single0,0.02300991676747799,True,pair_direct_sum,0.009482285007834435,True,0.013527631759643555,-0.029741695150732994,True,pair_direct_sum,0.009482285007834435,True,pair_direct_sum,0.009482285007834435,True
UCIT/ImageNet-R:2203,UCIT/ImageNet-R,Dalmatian,0.551823079586029,0.00011946778977289796,0.5114672780036926,0.00017230643425136805,8.722551865503192e-05,0.00013388917432166636,Dog,Dalmatian,Dog,Dalmatian,Dalmatian,Dalmatian,False,True,False,True,True,True,single0,0.00011946778977289796,True,pair_direct_sum,8.722551865503192e-05,True,3.224227111786604e-05,-4.666365566663444e-05,True,pair_direct_sum,8.722551865503192e-05,True,pair_direct_sum,8.722551865503192e-05,True
UCIT/ImageNet-R:2204,UCIT/ImageNet-R,Cockroach,0.758770763874054,0.1275615245103836,0.7665452361106873,0.15281642973423004,0.11866762489080429,0.13384972512722015,Bug,Cockroach,Bug,Cockroach,Cockroach,Cockroach,False,True,False,True,True,True,single0,0.1275615245103836,True,pair_direct_sum,0.11866762489080429,True,0.008893899619579315,-0.015182100236415863,True,pair_direct_sum,0.11866762489080429,True,pair_direct_sum,0.11866762489080429,True
UCIT/ImageNet-R:2205,UCIT/ImageNet-R,West highland white terrier,2.0756428241729736,0.010902631096541882,2.2220160961151123,0.007705352734774351,0.005617060232907534,0.0045797014608979225,Dog,West highland white terrier,Painting,West highland white terrier,West highland white terrier,West highland white terrier,False,True,False,True,True,True,single0,0.010902631096541882,True,pair_direct_sum,0.005617060232907534,True,0.005285570863634348,0.0010373587720096111,False,pair_direct_sum,0.005617060232907534,True,rank16,0.0045797014608979225,True
UCIT/ImageNet-R:2206,UCIT/ImageNet-R,King penguin,2.436170816421509,0.01663738116621971,2.6438984870910645,0.16391298174858093,0.01125720702111721,0.014133455231785774,Penguin,King penguin,Penguin,King penguin,King penguin,King penguin,False,True,False,True,True,True,single0,0.01663738116621971,True,pair_direct_sum,0.01125720702111721,True,0.005380174145102501,-0.002876248210668564,True,pair_direct_sum,0.01125720702111721,True,pair_direct_sum,0.01125720702111721,True
UCIT/ImageNet-R:2207,UCIT/ImageNet-R,Basketball,4.035226821899414,2.0138068199157715,4.740420818328857,2.847912311553955,2.4514849185943604,1.8461341857910156,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Pumpkin,Bow tie,False,False,False,False,False,False,single0,2.0138068199157715,False,pair_direct_sum,2.4514849185943604,False,-0.43767809867858887,0.6053507328033447,False,single0,2.0138068199157715,False,rank16,1.8461341857910156,False
UCIT/ImageNet-R:2208,UCIT/ImageNet-R,Pirate,1.9325917959213257,0.001275978866033256,2.2432687282562256,0.0004936560289934278,0.0005321574280969799,0.0007177721709012985,Tattoo,Pirate,Tattoo,Pirate,Pirate,Pirate,False,True,False,True,True,True,single0,0.001275978866033256,True,pair_l2,0.0004936560289934278,True,0.0007823228370398283,-0.00022411614190787077,True,pair_l2,0.0004936560289934278,True,pair_l2,0.0004936560289934278,True
UCIT/ImageNet-R:2209,UCIT/ImageNet-R,African chameleon,3.2448198795318604,0.006628879811614752,3.500425100326538,0.009604406543076038,0.005713429767638445,0.0007975210319273174,Tattoo,African chameleon,Tattoo,African chameleon,African chameleon,African chameleon,False,True,False,True,True,True,single0,0.006628879811614752,True,pair_direct_sum,0.005713429767638445,True,0.0009154500439763069,0.0049159087357111275,False,pair_direct_sum,0.005713429767638445,True,rank16,0.0007975210319273174,True
UCIT/ImageNet-R:2210,UCIT/ImageNet-R,Goldfish,4.179363250732422,0.007594265043735504,4.756977081298828,0.003749803639948368,0.003374914638698101,0.001198122394271195,Painting,Goldfish,Painting,Goldfish,Goldfish,Goldfish,False,True,False,True,True,True,single0,0.007594265043735504,True,pair_direct_sum,0.003374914638698101,True,0.004219350405037403,0.002176792244426906,False,pair_direct_sum,0.003374914638698101,True,rank16,0.001198122394271195,True
UCIT/ImageNet-R:2211,UCIT/ImageNet-R,Goose,1.8302383422851562,0.015200205147266388,1.9583052396774292,0.00900187436491251,0.003631442552432418,0.00559315225109458,Duck,Goose,Duck,Goose,Goose,Goose,False,True,False,True,True,True,single0,0.015200205147266388,True,pair_direct_sum,0.003631442552432418,True,0.01156876259483397,-0.001961709698662162,True,pair_direct_sum,0.003631442552432418,True,pair_direct_sum,0.003631442552432418,True
UCIT/ImageNet-R:2212,UCIT/ImageNet-R,Flute,3.235646963119507,0.7642212510108948,3.312532424926758,0.7873144149780273,0.7728480696678162,0.6676919460296631,Painting,Violin,Painting,Harp,Harp,Harp,False,False,False,False,False,False,single0,0.7642212510108948,False,pair_direct_sum,0.7728480696678162,False,-0.008626818656921387,0.10515612363815308,False,single0,0.7642212510108948,False,rank16,0.6676919460296631,False
UCIT/ImageNet-R:2213,UCIT/ImageNet-R,Grasshopper,0.20830444991588593,0.004282248672097921,0.20401056110858917,0.003069855272769928,0.001441212953068316,0.016106154769659042,Grasshopper,Grasshopper,Grasshopper,Grasshopper,Grasshopper,Grasshopper,True,True,True,True,True,True,single0,0.004282248672097921,True,pair_direct_sum,0.001441212953068316,True,0.0028410357190296054,-0.014664941816590726,True,pair_direct_sum,0.001441212953068316,True,pair_direct_sum,0.001441212953068316,True
UCIT/ImageNet-R:2214,UCIT/ImageNet-R,Mushroom,0.49304652214050293,0.06219644099473953,0.46941787004470825,0.06823410838842392,0.0364001989364624,0.0311273206025362,Cartoon,Mushroom,Mushroom,Mushroom,Mushroom,Mushroom,False,True,True,True,True,True,single0,0.06219644099473953,True,pair_direct_sum,0.0364001989364624,True,0.02579624205827713,0.005272878333926201,False,pair_direct_sum,0.0364001989364624,True,rank16,0.0311273206025362,True
